sample,time_s,measured_speed_rad_s,predicted_speed_rad_s,prediction_error_rad_s,a,b
362,6.861841900,5.875656000,5.870777000,0.004879000,0.701568000,3.131291000
363,6.881766400,5.875656000,5.844384000,0.031272000,0.701634000,3.130937000
364,6.951686900,5.913321000,5.844576000,0.068745000,0.701779000,3.130160000
365,6.954402500,5.913321000,5.871430000,0.041891000,0.701884000,3.129505000
366,6.955911000,5.875656000,5.871695000,0.003961000,0.701894000,3.129444000
367,6.962017400,5.875656000,5.845283000,0.030373000,0.701958000,3.129103000
368,6.981866500,5.913321000,5.845469000,0.067852000,0.702099000,3.128343000
369,7.061391600,5.913321000,5.872328000,0.040993000,0.702202000,3.127704000
370,7.065698500,5.875656000,5.872586000,0.003070000,0.702210000,3.127656000
371,7.068607800,5.913321000,5.846156000,0.067165000,0.702350000,3.126910000
372,7.071470300,5.875656000,5.873019000,0.002637000,0.702356000,3.126869000
373,7.082213500,5.875656000,5.846581000,0.029075000,0.702416000,3.126547000
374,7.101871100,5.913321000,5.846758000,0.066563000,0.702554000,3.125813000
375,7.164395600,6.289966000,6.498786000,-0.208820000,0.706880000,3.078170000
376,7.166821500,6.892597000,6.754876000,0.137721000,0.704677000,3.102819000
377,7.168375500,7.269241000,7.184166000,0.085075000,0.703893000,3.112071000
378,7.181585600,7.419899000,7.450825000,-0.030926000,0.704048000,3.110047000
379,7.201854100,7.532893000,7.556504000,-0.023611000,0.704127000,3.108915000
380,7.266914400,7.645886000,7.635798000,0.010088000,0.704106000,3.109266000
381,7.269675100,7.645886000,7.715466000,-0.069580000,0.704161000,3.107752000
382,7.271887000,7.758879000,7.714751000,0.044128000,0.704126000,3.108707000
383,7.281710100,7.758879000,7.794763000,-0.035884000,0.704109000,3.108402000
384,7.301856200,7.796544000,7.794399000,0.002145000,0.704110000,3.108421000
385,7.370178800,7.834208000,7.820941000,0.013267000,0.704122000,3.108474000
386,7.374094600,7.834208000,7.847596000,-0.013388000,0.704104000,3.108479000
387,7.376074700,7.871873000,7.847460000,0.024413000,0.704137000,3.108469000
388,7.381920400,7.871873000,7.874227000,-0.002354000,0.704133000,3.108481000
389,7.402032800,7.871873000,7.874203000,-0.002330000,0.704129000,3.108492000
390,7.475570500,7.871873000,7.874179000,-0.002306000,0.704125000,3.108503000
391,7.478243400,7.871873000,7.874156000,-0.002283000,0.704121000,3.108514000
392,7.480047500,7.871873000,7.874133000,-0.002260000,0.704117000,3.108525000
393,7.481968700,7.871873000,7.874111000,-0.002238000,0.704113000,3.108536000
394,7.501733700,7.834208000,7.874089000,-0.039881000,0.704045000,3.108724000
395,7.521941800,7.871873000,7.847179000,0.024694000,0.704076000,3.108722000
396,7.576677600,7.871873000,7.873937000,-0.002064000,0.704072000,3.108732000
397,7.578981000,7.871873000,7.873917000,-0.002044000,0.704069000,3.108741000
398,7.581544300,7.871873000,7.873897000,-0.002024000,0.704066000,3.108751000
399,7.601759400,7.871873000,7.873877000,-0.002004000,0.704062000,3.108760000
400,7.621822600,7.871873000,7.873857000,-0.001984000,0.704059000,3.108769000
401,7.679502700,7.834208000,7.873839000,-0.039631000,0.703994000,3.108952000
402,7.682141300,7.871873000,7.846946000,0.024927000,0.704023000,3.108957000
403,7.684010400,7.834208000,7.873697000,-0.039489000,0.703958000,3.109139000
404,7.701610300,7.871873000,7.846810000,0.025063000,0.703987000,3.109145000
405,7.722174500,7.871873000,7.873559000,-0.001686000,0.703985000,3.109153000
406,7.792719300,7.834208000,7.873543000,-0.039335000,0.703921000,3.109334000
407,7.795566900,7.871873000,7.846664000,0.025209000,0.703950000,3.109342000
408,7.797347200,7.871873000,7.873409000,-0.001536000,0.703947000,3.109349000
409,7.802034600,7.871873000,7.873395000,-0.001522000,0.703945000,3.109356000
410,7.821950200,7.834208000,7.873381000,-0.039173000,0.703882000,3.109535000
411,7.896426200,7.871873000,7.846511000,0.025362000,0.703910000,3.109546000
412,7.898949600,7.871873000,7.873252000,-0.001379000,0.703908000,3.109552000
413,7.900592400,7.871873000,7.873239000,-0.001366000,0.703906000,3.109558000
414,7.902511200,7.834208000,7.873227000,-0.039019000,0.703844000,3.109735000
415,7.921665500,7.231577000,6.757958000,0.473619000,0.723417000,2.909957000
416,7.941573100,6.176972000,6.395425000,-0.218453000,0.716576000,2.979573000
417,8.006895000,5.536676000,5.618102000,-0.081426000,0.714963000,2.995824000
418,8.009770500,5.084702000,5.156849000,-0.072147000,0.714002000,3.005360000
419,8.011617700,4.745723000,4.832633000,-0.086910000,0.713229000,3.012853000
420,8.015487800,4.557400000,4.589930000,-0.032530000,0.713046000,3.014549000
421,8.035816200,4.369078000,4.455458000,-0.086380000,0.712718000,3.017420000
422,8.109580200,4.293749000,4.320888000,-0.027139000,0.712664000,3.017807000
423,8.111950200,4.293749000,4.267123000,0.026626000,0.712697000,3.017631000
424,8.113486500,4.256084000,4.267196000,-0.011112000,0.712683000,3.017704000
425,8.116864200,4.256084000,4.240323000,0.015761000,0.712697000,3.017660000
426,8.136791500,4.293749000,4.240364000,0.053385000,0.712745000,3.017511000
427,8.156626700,4.256084000,4.267351000,-0.011267000,0.712731000,3.017586000
428,8.218277100,4.256084000,4.240476000,0.015608000,0.712744000,3.017542000
429,8.221390800,4.256084000,4.240518000,0.015566000,0.712758000,3.017498000
430,8.223588900,4.256084000,4.240559000,0.015525000,0.712772000,3.017455000
431,8.238025100,4.256084000,4.240601000,0.015483000,0.712786000,3.017411000
432,8.257769800,4.256084000,4.240643000,0.015441000,0.712800000,3.017367000
433,8.326881200,4.293749000,4.240684000,0.053065000,0.712848000,3.017216000
434,8.329679200,4.218420000,4.267676000,-0.049256000,0.712784000,3.017556000
435,8.331542100,4.293749000,4.213846000,0.079903000,0.712825000,3.017653000
436,8.338873800,4.218420000,4.267755000,-0.049335000,0.712761000,3.017996000
437,8.359693700,4.256084000,4.213925000,0.042159000,0.712783000,3.018049000
438,8.441254800,4.256084000,4.240884000,0.015200000,0.712797000,3.018005000
439,8.444457300,4.256084000,4.240926000,0.015158000,0.712811000,3.017962000
440,8.446362600,4.256084000,4.240968000,0.015116000,0.712825000,3.017918000
441,8.448293900,4.218420000,4.241009000,-0.022589000,0.712804000,3.017983000
442,8.461701800,4.256084000,4.214100000,0.041984000,0.712826000,3.018038000
443,8.481854400,4.256084000,4.241062000,0.015022000,0.712840000,3.017994000
444,8.542159700,4.218420000,4.241103000,-0.022683000,0.712819000,3.018061000
445,8.544746800,4.256084000,4.214192000,0.041892000,0.712840000,3.018117000
446,8.546250500,4.256084000,4.241155000,0.014929000,0.712854000,3.018073000
447,8.562040600,4.218420000,4.241197000,-0.022777000,0.712833000,3.018140000
448,8.581879500,4.256084000,4.214284000,0.041800000,0.712855000,3.018198000
449,8.644426400,4.218420000,4.241249000,-0.022829000,0.712833000,3.018265000
450,8.646934600,4.256084000,4.214336000,0.041748000,0.712855000,3.018324000
451,8.648510000,4.218420000,4.241300000,-0.022880000,0.712833000,3.018392000
452,8.661875700,4.256084000,4.214387000,0.041697000,0.712855000,3.018451000
453,8.682114300,4.256084000,4.241352000,0.014732000,0.712869000,3.018407000
454,8.745363700,4.218420000,4.241394000,-0.022974000,0.712847000,3.018476000
455,8.747842300,5.310689000,5.572794000,-0.262105000,0.723929000,2.899818000
456,8.749331700,6.854933000,6.309406000,0.545527000,0.708236000,3.069534000
457,8.761734200,7.608222000,7.464016000,0.144206000,0.706025000,3.094345000
458,8.781876600,8.022531000,8.001787000,0.020744000,0.705837000,3.096570000
459,8.854730000,8.323847000,8.294683000,0.029164000,0.705672000,3.098671000
460,8.857479200,8.512169000,8.507779000,0.004390000,0.705658000,3.098876000
461,8.859193000,8.549833000,8.640728000,-0.090895000,0.705808000,3.096078000
462,8.861696200,8.587498000,8.666205000,-0.078707000,0.705912000,3.093917000
463,8.881527900,8.662827000,8.691851000,-0.029024000,0.705942000,3.093217000
464,8.901502000,8.700491000,8.744686000,-0.044195000,0.705959000,3.092438000
465,8.964011600,8.700491000,8.770761000,-0.070270000,0.705965000,3.091429000
466,8.966833100,8.738155000,8.769952000,-0.031797000,0.705967000,3.090975000
467,8.968553300,8.738155000,8.796178000,-0.058023000,0.705953000,3.090339000
468,8.981646100,8.738155000,8.795518000,-0.057363000,0.705940000,3.089714000
469,9.001925100,8.738155000,8.794868000,-0.056713000,0.705927000,3.089100000
470,9.063030100,8.738155000,8.794230000,-0.056075000,0.705914000,3.088496000
471,9.065435900,8.738155000,8.793604000,-0.055449000,0.705901000,3.087903000
472,9.066911800,8.700491000,8.792988000,-0.092497000,0.705880000,3.086920000
473,9.081996900,8.738155000,8.765382000,-0.027227000,0.705882000,3.086542000
474,9.101594500,8.738155000,8.791669000,-0.053514000,0.705870000,3.085982000
475,9.165241900,8.738155000,8.791086000,-0.052931000,0.705858000,3.085431000
476,9.167711500,8.738155000,8.790512000,-0.052357000,0.705846000,3.084889000
477,9.169283800,8.738155000,8.789948000,-0.051793000,0.705834000,3.084357000
478,9.181879100,8.775820000,8.789392000,-0.013572000,0.705831000,3.084218000
479,9.201955200,8.738155000,8.815833000,-0.077678000,0.705788000,3.083692000
480,9.270110800,8.775820000,8.788424000,-0.012604000,0.705785000,3.083564000
481,9.272715500,8.738155000,8.814875000,-0.076720000,0.705743000,3.083054000
482,9.274254400,8.775820000,8.787487000,-0.011667000,0.705740000,3.082936000
483,9.281654000,8.738155000,8.813947000,-0.075792000,0.705699000,3.082440000
484,9.301657600,8.775820000,8.786579000,-0.010759000,0.705696000,3.082333000
485,9.374930500,8.775820000,8.813048000,-0.037228000,0.705676000,3.082093000
486,9.377586100,8.775820000,8.812665000,-0.036845000,0.705656000,3.081857000
487,9.379153700,8.775820000,8.812288000,-0.036468000,0.705636000,3.081625000
488,9.382006500,8.775820000,8.811917000,-0.036097000,0.705617000,3.081396000
489,9.401750000,8.775820000,8.811552000,-0.035732000,0.705598000,3.081171000
490,9.421802900,8.775820000,8.811192000,-0.035372000,0.705579000,3.080949000
491,9.475894400,8.775820000,8.810838000,-0.035018000,0.705560000,3.080730000
492,9.478197900,8.775820000,8.810489000,-0.034669000,0.705542000,3.080515000
493,9.481532000,8.775820000,8.810144000,-0.034324000,0.705524000,3.080302000
494,9.501682600,8.738155000,8.809805000,-0.071650000,0.705486000,3.079862000
495,9.521504800,8.399176000,8.012564000,0.386612000,0.714504000,2.990287000
496,9.586567700,7.758879000,7.795420000,-0.036541000,0.713796000,2.997282000
497,9.589635100,7.306906000,7.336629000,-0.029723000,0.713395000,3.001176000
498,9.591690400,6.967926000,7.013418000,-0.045492000,0.712963000,3.005272000
499,9.601766700,6.741939000,6.771034000,-0.029095000,0.712771000,3.007014000
500,9.622025600,6.628946000,6.609667000,0.019279000,0.712861000,3.006246000
501,9.702247000,6.515952000,6.529262000,-0.013310000,0.712812000,3.006642000
502,9.705516300,6.440623000,6.448632000,-0.008009000,0.712790000,3.006801000
503,9.707640800,6.402958000,6.394892000,0.008066000,0.712807000,3.006696000
504,9.709363400,6.365294000,6.368088000,-0.002794000,0.712802000,3.006722000
505,9.721748000,6.327630000,6.341227000,-0.013597000,0.712783000,3.006808000
506,9.741692200,6.289966000,6.314310000,-0.024344000,0.712757000,3.006878000
507,9.810361500,6.289966000,6.287343000,0.002623000,0.712759000,3.006879000
508,9.813521800,6.289966000,6.287355000,0.002611000,0.712761000,3.006881000
509,9.815491100,6.252301000,6.287368000,-0.035067000,0.712735000,3.006861000
510,9.821914500,6.289966000,6.260350000,0.029616000,0.712747000,3.006980000
511,9.841513900,6.252301000,6.287340000,-0.035039000,0.712721000,3.006961000
512,9.914764100,6.289966000,6.260323000,0.029643000,0.712733000,3.007082000
513,9.917701000,6.252301000,6.287313000,-0.035012000,0.712707000,3.007063000
514,9.919620300,6.252301000,6.260295000,-0.007994000,0.712704000,3.007030000
515,9.922101200,6.252301000,6.260256000,-0.007955000,0.712701000,3.006998000
516,9.941767400,6.252301000,6.260217000,-0.007916000,0.712697000,3.006966000
517,9.961860200,6.289966000,6.260179000,0.029787000,0.712709000,3.007087000
518,10.033898600,6.252301000,6.287169000,-0.034868000,0.712683000,3.007071000
519,10.036754200,6.252301000,6.260153000,-0.007852000,0.712680000,3.007039000
520,10.038475200,6.252301000,6.260114000,-0.007813000,0.712677000,3.007007000
521,10.041889400,6.252301000,6.260076000,-0.007775000,0.712674000,3.006976000
522,10.061740600,6.252301000,6.260038000,-0.007737000,0.712671000,3.006944000
523,10.081661900,6.252301000,6.260000000,-0.007699000,0.712668000,3.006912000
524,10.140266600,6.252301000,6.259962000,-0.007661000,0.712665000,3.006881000
525,10.142925800,6.252301000,6.259924000,-0.007623000,0.712662000,3.006850000
526,10.144572000,6.252301000,6.259887000,-0.007586000,0.712659000,3.006819000
527,10.161804500,6.289966000,6.259850000,0.030116000,0.712671000,3.006942000
528,10.181565700,6.252301000,6.286840000,-0.034539000,0.712645000,3.006932000
529,10.253337600,6.252301000,6.259827000,-0.007526000,0.712642000,3.006901000
530,10.256169600,6.289966000,6.259790000,0.030176000,0.712653000,3.007025000
531,10.258018800,6.252301000,6.286781000,-0.034480000,0.712627000,3.007017000
532,10.261940100,6.252301000,6.259769000,-0.007468000,0.712624000,3.006986000
533,10.281973300,6.252301000,6.259732000,-0.007431000,0.712621000,3.006955000
534,10.301873300,6.289966000,6.259695000,0.030271000,0.712633000,3.007080000
535,10.370077600,5.762663000,5.534915000,0.227748000,0.718373000,2.948647000
536,10.373228900,5.047038000,5.171771000,-0.124733000,0.715949000,2.973212000
537,10.375111100,4.519735000,4.654046000,-0.134311000,0.714241000,2.990304000
538,10.381964600,4.218420000,4.274787000,-0.056367000,0.713794000,2.994681000
539,10.401877700,3.992433000,4.059220000,-0.066787000,0.713444000,2.997988000
540,10.482982600,3.879440000,3.897675000,-0.018235000,0.713386000,2.998507000
541,10.487202000,3.804111000,3.817015000,-0.012904000,0.713358000,2.998737000
542,10.489179100,3.728782000,3.763250000,-0.034468000,0.713306000,2.999109000
543,10.490936700,3.728782000,3.709449000,0.019333000,0.713322000,2.999038000
544,10.501601100,3.728782000,3.709484000,0.019298000,0.713338000,2.998968000
545,10.521829500,3.691118000,3.709519000,-0.018401000,0.713322000,2.999035000
546,10.596564200,3.691118000,3.682619000,0.008499000,0.713326000,2.999035000
547,10.599222600,3.691118000,3.682634000,0.008484000,0.713331000,2.999034000
548,10.600837000,3.728782000,3.682649000,0.046133000,0.713353000,2.999032000
549,10.602607900,3.691118000,3.709598000,-0.018480000,0.713337000,2.999101000
550,10.621498100,3.691118000,3.682697000,0.008421000,0.713341000,2.999101000
551,10.641992200,3.691118000,3.682713000,0.008405000,0.713346000,2.999101000
552,10.696965300,3.728782000,3.682727000,0.046055000,0.713368000,2.999099000
553,10.699297600,3.691118000,3.709678000,-0.018560000,0.713352000,2.999170000
554,10.701617800,3.728782000,3.682776000,0.046006000,0.713375000,2.999168000
555,10.721491200,3.691118000,3.709728000,-0.018610000,0.713359000,2.999240000
556,10.741482800,3.728782000,3.682825000,0.045957000,0.713382000,2.999239000
557,10.800338600,3.691118000,3.709778000,-0.018660000,0.713365000,2.999311000
558,10.803054500,3.728782000,3.682875000,0.045907000,0.713388000,2.999310000
559,10.804714800,3.691118000,3.709828000,-0.018710000,0.713372000,2.999383000
560,10.821409600,3.728782000,3.682924000,0.045858000,0.713395000,2.999383000
561,10.841843700,3.691118000,3.709877000,-0.018759000,0.713378000,2.999456000
562,10.909573900,3.728782000,3.682973000,0.045809000,0.713401000,2.999456000
563,10.912278800,3.691118000,3.709928000,-0.018810000,0.713385000,2.999531000
564,10.914028700,3.728782000,3.683023000,0.045759000,0.713408000,2.999531000
565,10.921795700,3.691118000,3.709978000,-0.018860000,0.713391000,2.999607000
566,10.941833800,3.691118000,3.683072000,0.008046000,0.713395000,2.999607000
567,11.018243800,3.728782000,3.683087000,0.045695000,0.713418000,2.999607000
568,11.020606600,3.691118000,3.710044000,-0.018926000,0.713401000,2.999684000
569,11.022622500,3.728782000,3.683137000,0.045645000,0.713425000,2.999685000
570,11.025092100,3.691118000,3.710094000,-0.018976000,0.713407000,2.999762000
571,11.041705000,3.691118000,3.683187000,0.007931000,0.713411000,2.999763000
572,11.061603000,3.691118000,3.683202000,0.007916000,0.713415000,2.999763000
573,11.126275200,3.728782000,3.683217000,0.045565000,0.713439000,2.999764000
574,11.128820900,3.691118000,3.710176000,-0.019058000,0.713421000,2.999843000
575,11.130539500,4.557400000,4.733213000,-0.175813000,0.719347000,2.936504000
576,11.141884700,5.762663000,5.333903000,0.428760000,0.709136000,3.046707000
577,11.161695900,6.440623000,6.219206000,0.221417000,0.706296000,3.078408000
578,11.227435600,6.779603000,6.703872000,0.075731000,0.705779000,3.084558000
579,11.229909000,7.043255000,6.944090000,0.099165000,0.705397000,3.089554000
580,11.231495300,7.118584000,7.130980000,-0.012396000,0.705416000,3.089227000
581,11.241936000,7.156249000,7.184023000,-0.027774000,0.705440000,3.088685000
582,11.261509000,7.231577000,7.210383000,0.021194000,0.705429000,3.089024000
583,11.328253900,7.231577000,7.263680000,-0.032103000,0.705424000,3.088732000
584,11.330715300,7.269241000,7.263443000,0.005798000,0.705425000,3.088785000
585,11.332518500,7.269241000,7.290055000,-0.020814000,0.705415000,3.088670000
586,11.342267200,7.269241000,7.289901000,-0.020660000,0.705405000,3.088555000
587,11.362148000,7.269241000,7.289748000,-0.020507000,0.705395000,3.088442000
588,11.427833400,7.306906000,7.289597000,0.017309000,0.705403000,3.088537000
589,11.430313600,7.269241000,7.316292000,-0.047051000,0.705365000,3.088446000
590,11.432018000,7.269241000,7.289378000,-0.020137000,0.705355000,3.088335000
591,11.441578200,7.269241000,7.289230000,-0.019989000,0.705346000,3.088224000
592,11.461525400,7.306906000,7.289084000,0.017822000,0.705354000,3.088322000
593,11.530827300,7.269241000,7.315781000,-0.046540000,0.705316000,3.088236000
594,11.533748400,7.306906000,7.288875000,0.018031000,0.705324000,3.088336000
595,11.535442700,7.306906000,7.315571000,-0.008665000,0.705317000,3.088320000
596,11.541994700,7.306906000,7.315508000,-0.008602000,0.705310000,3.088304000
597,11.561577700,7.306906000,7.315445000,-0.008539000,0.705303000,3.088289000
598,11.643394900,7.306906000,7.315384000,-0.008478000,0.705296000,3.088274000
599,11.645880000,7.306906000,7.315322000,-0.008416000,0.705289000,3.088259000
600,11.647402800,7.306906000,7.315262000,-0.008356000,0.705282000,3.088243000
601,11.648858200,7.306906000,7.315202000,-0.008296000,0.705276000,3.088229000
602,11.662013500,7.344571000,7.315142000,0.029429000,0.705299000,3.088281000
603,11.682017200,7.306906000,7.341918000,-0.035012000,0.705258000,3.088352000
604,11.750828000,7.306906000,7.315101000,-0.008195000,0.705252000,3.088338000
605,11.753603400,7.344571000,7.315042000,0.029529000,0.705275000,3.088391000
606,11.755623700,7.344571000,7.341817000,0.002754000,0.705278000,3.088385000
607,11.757598600,7.306906000,7.341837000,-0.034931000,0.705237000,3.088458000
608,11.775643000,7.344571000,7.315023000,0.029548000,0.705261000,3.088512000
609,11.795824300,7.306906000,7.341797000,-0.034891000,0.705220000,3.088585000
610,11.863017500,7.306906000,7.314986000,-0.008080000,0.705214000,3.088570000
611,11.867115000,7.306906000,7.314929000,-0.008023000,0.705207000,3.088555000
612,11.870257400,7.306906000,7.314872000,-0.007966000,0.705201000,3.088540000
613,11.877123400,7.306906000,7.314816000,-0.007910000,0.705195000,3.088526000
614,11.897143400,7.306906000,7.314760000,-0.007854000,0.705189000,3.088511000
615,11.984500100,6.515952000,6.079300000,0.436652000,0.721436000,2.922215000
616,11.989292200,5.273025000,5.577509000,-0.304484000,0.713070000,3.007622000
617,11.991006300,4.482071000,4.662323000,-0.180252000,0.710028000,3.038406000
618,11.993062200,3.992433000,4.093918000,-0.101485000,0.708954000,3.049117000
619,12.001839000,3.653453000,3.745186000,-0.091733000,0.708332000,3.055179000
620,12.021927700,3.427466000,3.504411000,-0.076945000,0.708011000,3.058175000
621,12.093545300,3.276808000,3.344136000,-0.067328000,0.707848000,3.059576000
622,12.096051200,3.201479000,3.237355000,-0.035876000,0.707803000,3.059886000
623,12.097717400,3.126150000,3.183982000,-0.057832000,0.707764000,3.060034000
624,12.101769900,3.126150000,3.130588000,-0.004438000,0.707764000,3.060018000
625,12.121861600,3.163815000,3.130582000,0.033233000,0.707766000,3.060138000
626,12.201303500,3.126150000,3.157284000,-0.031134000,0.707755000,3.060122000
627,12.203911700,3.126150000,3.130584000,-0.004434000,0.707754000,3.060106000
628,12.205446800,3.163815000,3.130579000,0.033236000,0.707757000,3.060228000
629,12.206971300,3.126150000,3.157280000,-0.031130000,0.707745000,3.060212000
630,12.221579400,3.126150000,3.130581000,-0.004431000,0.707745000,3.060195000
631,12.241736100,3.163815000,3.130575000,0.033240000,0.707747000,3.060319000
632,12.310291200,3.126150000,3.157277000,-0.031127000,0.707735000,3.060303000
633,12.312968500,3.126150000,3.130577000,-0.004427000,0.707735000,3.060286000
634,12.314470200,3.163815000,3.130571000,0.033244000,0.707737000,3.060411000
635,12.322013700,3.126150000,3.157274000,-0.031124000,0.707725000,3.060395000
636,12.341702300,3.163815000,3.130574000,0.033241000,0.707728000,3.060521000
637,12.422799700,3.126150000,3.157276000,-0.031126000,0.707716000,3.060505000
638,12.425511200,3.163815000,3.130577000,0.033238000,0.707718000,3.060632000
639,12.427121800,3.126150000,3.157279000,-0.031129000,0.707706000,3.060616000
640,12.428621900,3.163815000,3.130579000,0.033236000,0.707708000,3.060744000
641,12.441743400,3.126150000,3.157282000,-0.031132000,0.707696000,3.060729000
642,12.461646900,3.163815000,3.130582000,0.033233000,0.707698000,3.060858000
643,12.526171900,3.126150000,3.157284000,-0.031134000,0.707686000,3.060842000
644,12.528585100,3.163815000,3.130585000,0.033230000,0.707688000,3.060972000
645,12.530066800,3.126150000,3.157287000,-0.031137000,0.707676000,3.060956000
646,12.541790200,3.126150000,3.130588000,-0.004438000,0.707675000,3.060939000
647,12.561722900,3.163815000,3.130581000,0.033234000,0.707678000,3.061071000
648,12.639897400,3.126150000,3.157283000,-0.031133000,0.707665000,3.061055000
649,12.642790000,3.163815000,3.130584000,0.033231000,0.707668000,3.061188000
650,12.644453600,3.126150000,3.157286000,-0.031136000,0.707655000,3.061173000
651,12.646121900,3.126150000,3.130587000,-0.004437000,0.707654000,3.061155000
652,12.661545200,3.163815000,3.130580000,0.033235000,0.707657000,3.061289000
653,12.681727000,3.126150000,3.157283000,-0.031133000,0.707644000,3.061274000
654,12.749061600,3.126150000,3.130583000,-0.004433000,0.707643000,3.061256000
655,12.751753300,3.766446000,3.895890000,-0.129444000,0.710541000,3.030044000
656,12.753640600,4.708058000,4.342740000,0.365318000,0.704589000,3.094945000
657,12.761775200,5.160031000,5.019466000,0.140565000,0.703428000,3.108222000
658,12.781978500,5.461347000,5.339231000,0.122116000,0.702885000,3.114928000
659,12.850662100,5.612005000,5.551911000,0.060094000,0.702772000,3.116645000
660,12.853562000,5.724998000,5.658113000,0.066885000,0.702731000,3.117672000
661,12.855209200,5.800327000,5.737851000,0.062476000,0.702752000,3.118009000
662,12.861675600,5.837992000,5.791099000,0.046893000,0.702799000,3.117949000
663,12.882049000,5.875656000,5.817808000,0.057848000,0.702876000,3.117680000
664,12.958872000,5.875656000,5.844579000,0.031077000,0.702927000,3.117431000
665,12.961547300,5.913321000,5.844743000,0.068578000,0.703040000,3.116882000
666,12.963446800,5.875656000,5.871584000,0.004072000,0.703048000,3.116835000
667,12.966225700,5.913321000,5.845126000,0.068195000,0.703160000,3.116291000
668,12.981870800,5.875656000,5.871969000,0.003687000,0.703167000,3.116248000
669,13.001550700,5.875656000,5.845504000,0.030152000,0.703216000,3.116008000
670,13.058685400,5.913321000,5.845663000,0.067658000,0.703327000,3.115469000
671,13.061118000,5.875656000,5.872509000,0.003147000,0.703334000,3.115433000
672,13.062975900,5.913321000,5.846035000,0.067286000,0.703444000,3.114899000
673,13.082096200,5.875656000,5.872884000,0.002772000,0.703449000,3.114867000
674,13.101792300,5.913321000,5.846404000,0.066917000,0.703559000,3.114338000
675,13.164093100,5.875656000,5.873255000,0.002401000,0.703564000,3.114310000
676,13.166578000,5.913321000,5.846768000,0.066553000,0.703672000,3.113785000
677,13.168117100,5.875656000,5.873621000,0.002035000,0.703676000,3.113761000
678,13.181663500,5.875656000,5.847128000,0.028528000,0.703723000,3.113537000
679,13.202021200,5.913321000,5.847278000,0.066043000,0.703830000,3.113017000
680,13.268879100,5.875656000,5.874134000,0.001522000,0.703833000,3.113000000
681,13.271714700,5.875656000,5.847632000,0.028024000,0.703879000,3.112780000
682,13.273698900,5.875656000,5.847779000,0.027877000,0.703924000,3.112561000
683,13.281818700,5.913321000,5.847925000,0.065396000,0.704030000,3.112049000
684,13.301920700,5.875656000,5.874785000,0.000871000,0.704032000,3.112039000
685,13.383084400,5.875656000,5.848272000,0.027384000,0.704077000,3.111825000
686,13.385932200,5.875656000,5.848415000,0.027241000,0.704121000,3.111612000
687,13.387565300,5.913321000,5.848558000,0.064763000,0.704226000,3.111106000
688,13.389029500,5.875656000,5.875422000,0.000234000,0.704226000,3.111103000
689,13.401822500,5.875656000,5.848898000,0.026758000,0.704270000,3.110895000
690,13.422318800,5.913321000,5.849038000,0.064283000,0.704374000,3.110394000
691,13.493348400,5.875656000,5.875905000,-0.000249000,0.704373000,3.110397000
692,13.497411800,5.875656000,5.849373000,0.026283000,0.704416000,3.110193000
693,13.500032200,5.875656000,5.849510000,0.026146000,0.704458000,3.109990000
694,13.502955900,5.913321000,5.849647000,0.063674000,0.704561000,3.109496000
695,13.521826300,6.289966000,6.498416000,-0.208450000,0.708334000,3.067830000
696,13.602194400,6.930261000,6.756267000,0.173994000,0.705884000,3.095300000
697,13.606882500,7.269241000,7.213438000,0.055803000,0.705445000,3.100517000
698,13.609905500,7.457563000,7.453440000,0.004123000,0.705426000,3.100763000
699,13.613074000,7.570557000,7.586334000,-0.015777000,0.705470000,3.100119000
700,13.621521300,7.683551000,7.665893000,0.017658000,0.705441000,3.100639000
701,13.641573100,7.721215000,7.745767000,-0.024552000,0.705455000,3.100195000
702,13.709336700,7.796544000,7.772117000,0.024427000,0.705450000,3.100543000
703,13.712448300,7.758879000,7.825476000,-0.066597000,0.705416000,3.100101000
704,13.714389100,7.834208000,7.798312000,0.035896000,0.705421000,3.100475000
705,13.721980000,7.834208000,7.851769000,-0.017561000,0.705405000,3.100427000
706,13.741788600,7.871873000,7.851614000,0.020259000,0.705423000,3.100482000
707,13.812783800,7.871873000,7.878362000,-0.006489000,0.705415000,3.100489000
708,13.815187400,7.871873000,7.878304000,-0.006431000,0.705407000,3.100497000
709,13.816685300,7.909538000,7.878248000,0.031290000,0.705446000,3.100461000
710,13.822150100,7.871873000,7.905095000,-0.033222000,0.705392000,3.100629000
711,13.841780500,7.871873000,7.878230000,-0.006357000,0.705385000,3.100636000
712,13.928071400,7.871873000,7.878174000,-0.006301000,0.705377000,3.100643000
713,13.930933300,7.909538000,7.878119000,0.031419000,0.705415000,3.100609000
714,13.932865700,7.871873000,7.904963000,-0.033090000,0.705362000,3.100777000
715,13.934657900,7.909538000,7.878105000,0.031433000,0.705400000,3.100744000
716,13.941957100,7.909538000,7.904945000,0.004593000,0.705407000,3.100720000
717,13.961504500,7.909538000,7.904985000,0.004553000,0.705414000,3.100697000
718,14.035440400,7.871873000,7.905025000,-0.033152000,0.705362000,3.100864000
719,14.037900600,7.909538000,7.878171000,0.031367000,0.705399000,3.100835000
720,14.039405400,7.909538000,7.905007000,0.004531000,0.705406000,3.100812000
721,14.041930900,7.909538000,7.905046000,0.004492000,0.705413000,3.100790000
722,14.061875300,7.871873000,7.905084000,-0.033211000,0.705362000,3.100956000
723,14.081894700,7.909538000,7.878233000,0.031305000,0.705397000,3.100931000
